#Creator: pendulumviewEventBuffer
#Creation time: Tue Feb 21 16:56:22 2017
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
57.509	494	57.535	598
57.559	491	57.585	597
57.610	486	57.636	599
57.661	480	57.686	597
57.712	476	57.737	593
57.762	472	57.788	590
57.813	468	57.839	586
57.863	464	57.889	582
57.914	464	57.940	577
57.965	464	57.990	573
58.016	463	58.041	568
58.066	464	58.092	565
58.117	467	58.143	562
58.167	471	58.193	559
58.219	473	58.244	559
58.269	478	58.294	558
58.320	483	58.346	558
58.370	487	58.396	561
58.421	490	58.447	563
58.472	494	58.497	566
58.523	498	58.548	570
58.573	500	58.599	574
58.624	500	58.650	580
58.674	500	58.700	583
58.725	501	58.751	589
58.776	501	58.801	591
58.827	497	58.852	595
58.877	494	58.903	597
58.928	491	58.954	596
58.978	488	59.004	598
59.030	483	59.055	596
59.080	480	59.105	595
59.131	476	59.157	593
59.181	472	59.207	588
59.232	470	59.258	583
59.283	469	59.308	580
59.334	466	59.359	575
59.384	466	59.410	569
59.435	468	59.461	566
59.485	470	59.511	563
59.536	471	59.562	560
59.587	474	59.612	558
59.638	477	59.663	558
59.688	481	59.714	559
59.739	484	59.765	558
59.789	488	59.815	562
59.841	492	59.866	567
59.891	493	59.916	569
59.942	496	59.968	573
59.992	498	60.018	577
60.043	498	60.069	582
60.094	499	60.119	586
60.145	497	60.170	589
60.195	495	60.221	593
60.246	493	60.272	595
60.296	492	60.322	596
60.348	488	60.373	596
60.398	484	60.423	595
60.449	482	60.474	595
60.499	479	60.525	592
60.550	475	60.576	590
60.600	473	60.626	586
60.652	472	60.677	581
60.702	472	60.727	576
60.753	470	60.779	572
60.803	470	60.829	567
60.854	471	60.880	565
60.905	472	60.930	562
60.956	474	60.981	561
61.006	477	61.032	559
61.057	480	61.083	559
61.107	483	61.133	559
61.159	486	61.184	562
61.209	488	61.234	564
61.260	491	61.285	568
61.310	493	61.336	572
61.361	494	61.387	576
61.411	494	61.437	580
61.463	494	61.488	583
61.513	495	61.538	588
61.564	493	61.590	590
61.614	493	61.640	593
61.665	490	61.691	594
61.716	488	61.741	594
61.767	486	61.792	595
61.817	483	61.843	594
61.868	481	61.894	591
61.918	478	61.944	590
61.970	477	61.995	586
62.020	474	62.045	582
62.071	473	62.096	578
62.121	473	62.147	574
62.172	473	62.198	571
62.222	473	62.248	568
62.274	475	62.299	565
62.324	476	62.349	562
62.375	479	62.401	561
62.425	480	62.451	561
62.476	482	62.502	562
62.527	484	62.552	564
62.578	487	62.603	565
62.628	488	62.654	568
62.679	490	62.705	571
62.729	490	62.755	574
62.781	491	62.806	578
62.831	491	62.856	582
62.882	492	62.908	585
62.932	491	62.958	589
62.983	490	63.009	591
63.033	489	63.059	592
63.085	488	63.110	592
63.135	486	63.160	593
63.186	484	63.212	593
63.236	482	63.262	592
63.287	482	63.313	590
63.338	479	63.363	586
63.389	478	63.414	584
63.439	478	63.465	579
63.490	476	63.516	576
63.540	476	63.566	572
63.592	476	63.617	569
63.642	477	63.667	566
63.693	478	63.719	564
63.743	479	63.769	562
63.794	480	63.820	562
63.844	482	63.870	562
63.896	483	63.921	564
63.946	485	63.971	565
63.997	487	64.023	568
64.047	487	64.073	570
64.098	487	64.124	574
64.149	488	64.174	577
64.200	489	64.225	580
64.250	488	64.276	584
64.301	488	64.327	586
64.351	488	64.377	589
64.403	488	64.428	591
64.453	486	64.478	591
64.504	486	64.530	592
64.554	485	64.580	591
64.605	483	64.631	590
64.655	483	64.681	588
64.707	482	64.732	585
64.757	479	64.782	583
64.808	479	64.834	580
64.858	479	64.884	577
64.909	479	64.935	574
64.960	479	64.985	570
65.011	480	65.036	570
65.061	479	65.087	567
65.112	480	65.138	565
65.162	482	65.188	566
65.214	482	65.239	564
65.264	483	65.289	566
65.315	484	65.341	566
65.365	485	65.391	567
65.416	486	65.442	571
65.466	485	65.492	573
65.518	486	65.543	576
65.569	487	65.593	579
65.619	487	65.645	581
65.670	487	65.695	584
65.720	486	65.746	586
65.772	486	65.796	588
65.822	485	65.847	588
65.873	484	65.898	590
65.923	484	65.949	589
65.974	483	65.999	589
66.025	484	66.050	586
66.076	483	66.100	584
66.126	483	66.152	583
66.177	482	66.202	580
66.227	481	66.253	579
66.279	481	66.303	575
66.329	482	66.354	573
66.380	483	66.404	571
66.430	482	66.456	570
66.481	483	66.506	568
66.531	482	66.557	568
66.583	483	66.607	567
66.633	483	66.658	568
66.684	485	66.709	568
66.734	484	66.760	570
66.785	483	66.810	572
66.836	485	66.861	573
66.887	484	66.911	577
66.937	485	66.963	578
66.988	485	67.013	580
67.038	486	67.064	582
67.090	485	67.114	585
67.140	484	67.165	586
67.191	484	67.215	586
67.241	484	67.267	587
67.292	483	67.317	587
67.342	483	67.368	586
67.394	484	67.418	585
67.444	483	67.469	583
67.495	484	67.520	582
67.545	483	67.571	581
67.596	484	67.621	578
67.647	483	67.672	576
67.698	485	67.722	575
67.748	483	67.774	572
67.799	483	67.824	571
67.849	484	67.875	570
67.901	483	67.925	569
67.951	483	67.976	570
68.002	483	68.026	570
68.052	484	68.078	571
68.103	484	68.128	570
68.153	483	68.179	572
68.205	484	68.229	575
68.255	483	68.280	576
68.306	484	68.331	577
68.356	484	68.382	580
68.407	484	68.432	581
68.458	483	68.483	582
68.509	484	68.534	583
68.559	483	68.585	583
68.610	484	68.636	584
68.660	483	68.686	585
68.712	483	68.737	584
68.762	483	68.787	584
68.813	484	68.839	581
68.863	484	68.889	581
68.914	484	68.940	580
68.964	484	68.990	578
69.016	484	69.041	577
69.066	484	69.091	576
69.117	484	69.143	575
69.167	483	69.193	574
69.218	485	69.244	573
69.269	484	69.294	573
69.320	484	69.345	573
69.370	484	69.396	573
69.421	484	69.447	573
69.471	483	69.497	573
69.523	484	69.548	575
69.573	483	69.598	575
69.624	483	69.650	576
69.674	484	69.700	578
69.725	483	69.751	579
69.775	483	69.801	579
69.827	485	69.852	580
69.877	484	69.902	581
69.928	484	69.954	581
69.978	484	70.004	583
70.029	484	70.055	582
70.080	484	70.105	581
70.131	484	70.156	581
70.181	485	70.207	580
70.232	485	70.258	581
70.282	483	70.308	579
70.334	483	70.359	578
70.384	484	70.409	578
70.435	485	70.461	576
70.485	484	70.511	576
70.536	483	70.562	576
70.586	484	70.612	574
70.638	483	70.663	575
70.688	484	70.713	575
70.739	483	70.765	574
70.789	484	70.815	575
70.840	483	70.866	576
70.891	483	70.916	576
70.942	483	70.967	576
70.992	484	71.018	577
71.043	484	71.069	577
71.093	483	71.119	578
71.145	484	71.170	580
71.195	483	71.220	579
71.246	485	71.272	580
71.296	484	71.322	580
71.347	484	71.373	578
71.397	484	71.423	581
71.449	484	71.474	579
71.499	484	71.524	579
71.550	483	71.576	579
71.600	483	71.626	579
71.651	483	71.677	578
71.702	483	71.727	577
71.753	484	71.778	577
71.804	484	71.829	576
71.854	484	71.880	575
71.905	483	71.930	577
71.956	483	71.981	576
72.007	484	72.031	576
72.057	484	72.083	576
72.108	483	72.133	576
72.158	483	72.184	577
72.210	483	72.234	577
72.260	483	72.285	577
72.311	484	72.335	577
72.361	484	72.387	577
72.412	484	72.437	577
72.462	485	72.488	578
72.514	483	72.538	578
72.564	485	72.589	578
72.615	482	72.640	578
72.665	483	72.691	579
72.716	484	72.741	579
72.767	485	72.792	578
72.818	484	72.842	577
72.868	484	72.894	578
72.919	483	72.944	577
72.969	484	72.995	578
73.021	482	73.045	577
73.071	483	73.096	578
73.122	483	73.146	577
73.172	483	73.198	577
73.223	482	73.248	578
73.273	485	73.299	577
73.325	484	73.349	577
73.375	485	73.400	579
73.426	484	73.451	578
73.476	484	73.502	578
73.527	484	73.552	577
73.578	484	73.603	578
73.629	484	73.653	577
73.679	484	73.705	579
73.730	484	73.755	578
73.780	483	73.806	577
73.832	484	73.856	578
73.882	484	73.907	577
73.933	483	73.957	577
73.983	484	74.009	577
