#Creator: pendulumviewEventBuffer
#Creation time: Tue Feb 21 15:55:59 2017
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
57.508	443	57.533	468
57.559	443	57.584	468
57.610	443	57.634	467
57.660	443	57.686	468
57.711	444	57.736	467
57.761	443	57.787	468
57.813	444	57.837	468
57.863	443	57.888	468
57.914	442	57.939	467
57.964	444	57.990	467
58.015	443	58.040	467
58.065	444	58.091	468
58.117	444	58.141	467
58.167	444	58.192	468
58.218	443	58.243	467
58.268	443	58.294	467
58.319	443	58.344	468
58.370	444	58.395	469
58.421	443	58.445	467
58.471	444	58.497	466
58.522	444	58.547	467
58.572	443	58.598	468
58.624	443	58.648	468
58.674	443	58.699	467
58.725	444	58.750	467
58.775	443	58.801	467
58.826	444	58.851	468
58.876	443	58.902	467
58.928	442	58.952	468
58.978	442	59.003	467
59.029	443	59.054	468
59.079	443	59.105	467
59.130	443	59.155	468
59.181	444	59.206	468
59.232	443	59.256	469
59.282	443	59.308	468
59.333	443	59.358	469
59.383	444	59.409	467
59.435	443	59.459	470
59.485	444	59.510	467
59.536	444	59.561	468
59.586	445	59.612	468
59.637	445	59.663	467
59.687	443	59.713	468
59.739	443	59.764	467
59.789	444	59.814	468
59.840	443	59.866	467
59.890	442	59.916	468
59.941	443	59.967	467
59.992	444	60.017	469
60.043	443	60.068	467
60.093	444	60.119	467
60.144	443	60.170	468
60.194	443	60.220	467
60.246	442	60.271	467
60.296	443	60.321	466
60.347	442	60.373	467
60.397	444	60.423	468
60.448	443	60.474	468
60.499	444	60.524	468
60.550	443	60.575	468
60.600	444	60.625	468
60.651	443	60.677	466
60.701	444	60.727	467
60.752	444	60.778	467
60.803	443	60.828	468
60.854	443	60.879	468
60.904	444	60.930	468
60.955	444	60.981	468
61.005	443	61.031	468
61.057	444	61.082	469
61.107	443	61.132	467
61.158	443	61.184	467
61.208	444	61.234	468
61.259	443	61.285	467
61.310	443	61.335	467
61.361	444	61.386	467
61.411	443	61.436	467
61.462	443	61.488	467
61.512	443	61.538	466
61.563	443	61.589	467
61.614	444	61.639	467
61.665	443	61.690	468
61.715	445	61.741	468
61.766	443	61.792	468
61.816	443	61.842	467
61.868	443	61.893	467
61.918	444	61.943	468
61.969	443	61.995	468
62.019	443	62.045	468
62.070	443	62.096	468
62.121	443	62.146	468
62.172	444	62.197	469
62.222	444	62.247	468
62.273	443	62.299	467
62.323	444	62.349	468
62.374	442	62.400	468
62.425	442	62.450	468
62.476	443	62.501	468
62.526	443	62.552	468
62.577	444	62.603	467
62.627	444	62.653	468
62.679	444	62.704	468
62.729	443	62.754	468
62.780	444	62.806	468
62.830	444	62.856	466
62.881	444	62.907	467
62.932	444	62.957	468
62.983	444	63.008	468
63.033	444	63.059	468
63.084	443	63.110	467
63.134	441	63.160	468
63.185	443	63.211	468
63.236	443	63.261	467
63.287	444	63.312	468
63.338	443	63.363	467
63.388	444	63.414	467
63.439	443	63.464	468
63.490	443	63.515	469
63.541	443	63.565	468
63.591	444	63.617	467
63.642	442	63.667	468
63.692	443	63.718	468
63.744	443	63.768	467
63.794	443	63.819	468
63.845	444	63.870	468
63.895	444	63.921	468
63.946	443	63.971	468
63.996	444	64.022	468
64.048	443	64.072	468
64.098	443	64.123	468
64.149	443	64.174	467
64.199	443	64.225	468
64.250	443	64.275	468
64.301	443	64.326	467
64.352	443	64.376	468
64.402	444	64.428	467
64.453	444	64.478	467
64.503	442	64.529	467
64.555	443	64.579	468
64.605	444	64.630	468
64.656	442	64.681	468
64.706	444	64.732	468
64.757	443	64.782	467
64.807	443	64.833	466
64.859	443	64.883	468
64.909	444	64.934	468
64.960	444	64.985	469
65.010	444	65.036	468
65.061	443	65.086	468
65.112	444	65.137	468
65.163	444	65.187	468
65.213	443	65.239	468
65.264	443	65.289	467
65.314	443	65.340	467
65.366	443	65.390	466
65.416	443	65.441	466
65.467	443	65.492	467
65.517	444	65.543	468
65.568	443	65.593	467
65.619	443	65.644	468
65.670	444	65.694	467
65.720	443	65.745	467
65.771	443	65.796	468
65.821	443	65.847	468
65.872	443	65.897	469
65.923	444	65.948	467
65.974	442	65.998	468
66.024	444	66.050	468
66.075	443	66.100	467
66.125	443	66.151	468
66.177	443	66.201	468
66.227	444	66.252	467
66.278	443	66.303	469
66.328	443	66.354	467
66.379	444	66.405	468
66.430	444	66.455	467
66.481	443	66.506	468
66.531	444	66.556	467
66.582	444	66.608	468
66.632	444	66.658	468
66.683	443	66.709	468
66.734	444	66.759	467
66.785	443	66.810	467
66.835	444	66.861	467
66.886	443	66.912	468
66.936	444	66.962	468
66.988	444	67.013	467
67.038	444	67.063	468
67.089	443	67.115	468
67.139	444	67.165	468
67.190	443	67.216	467
67.241	443	67.266	468
67.292	444	67.317	468
67.342	444	67.367	466
67.393	443	67.419	468
67.443	443	67.469	468
67.494	443	67.520	467
67.545	443	67.570	469
67.596	443	67.621	468
67.646	444	67.672	467
67.697	444	67.723	469
67.747	443	67.773	468
67.799	443	67.824	468
67.849	445	67.874	467
67.900	444	67.926	467
67.950	443	67.976	468
68.001	443	68.027	468
68.052	443	68.077	467
68.103	443	68.128	466
68.153	443	68.179	466
68.204	443	68.230	467
68.254	443	68.280	468
68.305	444	68.331	468
68.356	444	68.381	467
68.407	444	68.432	468
68.457	443	68.483	468
68.508	444	68.534	467
68.558	443	68.584	468
68.610	443	68.635	468
68.660	444	68.685	469
68.711	444	68.737	468
68.761	444	68.787	468
68.812	443	68.838	469
68.863	443	68.888	468
68.914	443	68.939	468
68.964	441	68.990	468
69.015	443	69.041	468
69.065	443	69.091	467
69.116	442	69.142	468
69.167	443	69.192	467
69.218	442	69.243	468
69.268	443	69.294	468
69.319	444	69.345	468
69.369	445	69.395	469
69.421	444	69.446	468
69.471	444	69.496	467
69.522	444	69.548	467
69.572	444	69.598	467
69.623	445	69.649	467
69.674	443	69.699	468
69.725	444	69.750	468
69.775	444	69.801	469
69.826	443	69.852	468
69.876	441	69.902	468
69.927	442	69.953	468
69.978	443	70.003	468
70.029	442	70.054	468
70.079	441	70.105	467
70.130	444	70.156	468
70.180	443	70.206	468
70.232	443	70.257	468
70.282	443	70.307	468
70.333	443	70.359	467
70.383	443	70.409	467
70.434	444	70.460	468
70.485	445	70.510	468
70.536	444	70.561	468
70.586	443	70.612	469
70.637	444	70.663	468
70.687	444	70.713	469
70.739	443	70.764	468
70.789	444	70.814	468
70.840	443	70.865	468
70.890	444	70.916	468
70.941	443	70.967	468
70.991	443	71.017	468
71.043	443	71.068	469
71.093	443	71.118	469
71.144	443	71.170	468
71.194	443	71.220	467
71.245	444	71.271	468
71.296	444	71.321	468
71.347	443	71.372	467
71.397	444	71.423	468
71.448	442	71.474	468
71.498	444	71.524	468
71.550	443	71.575	468
71.600	444	71.625	468
71.651	443	71.676	468
71.701	444	71.727	468
71.752	443	71.778	469
71.802	443	71.828	467
71.854	443	71.879	468
71.904	444	71.929	468
71.955	443	71.981	468
72.005	442	72.031	468
72.056	443	72.082	468
72.107	444	72.132	467
72.158	442	72.183	467
72.208	442	72.234	467
72.259	443	72.285	467
72.309	444	72.335	467
72.361	443	72.386	468
72.411	444	72.436	468
72.462	444	72.487	467
72.512	444	72.538	468
72.563	444	72.589	468
72.613	444	72.639	468
72.665	444	72.690	469
72.715	444	72.740	468
72.766	444	72.792	469
72.816	443	72.842	468
72.867	443	72.893	468
